id,doc_norm
686,0.2108444742401018
852,0.13502668406684412
95,0.15528545212673903
227,0.36675558546275744
268,0.2528305320799721
925,0.2624362581032956
699,0.22340736285034696
562,0.22881704296588792
589,0.24037602376066503
413,0.13620179770886076
760,0.15233978865494183
820,0.27659485436176207
912,0.27706502285906903
915,0.4211690803603595
455,0.5409575536263315
369,0.14860183951414535
143,0.3411587970878144
621,0.2908355001457564
703,0.1699453342499418
790,0.20702545148909354
71,0.25224914528368264
704,0.6121977460850008
370,0.284548408722266
642,0.5896679157461296
161,0.3739993077167484
193,0.17192450226602266
365,0.5981596126497478
443,0.23286715203434064
68,0.2445832186136088
342,0.6529330045748364
713,0.3497008190314917
6,0.5828333104082305
466,0.4197067764086472
72,0.21936719333798252
87,0.24348058200385583
215,0.3190737131383667
756,0.17663684631089624
58,0.5370355888956625
255,0.4171575111818034
258,0.3188054061021278
320,0.18152777452581578
665,0.32954644391765897
854,0.3801638145049094
883,0.16560794770542753
107,0.30694417274200353
266,0.28551808448928123
424,0.27428849923700266
882,0.4423903890192599
221,0.3248339317501016
271,0.13620179770886076
9,0.27269258570482663
316,0.3296352474772565
407,0.4040499795692102
789,0.2679019646125743
897,0.27214174526645496
920,0.1450880096785062
968,0.22236628680243717
744,0.40446020047608267
554,0.23386757815650605
27,0.3934500183505699
63,0.19686721579569988
158,0.340113926774764
389,0.377437952012797
397,0.2310715018491253
447,0.15606291802578548
754,0.4629717147079588
796,0.22541817913171755
856,0.2050779036990355
959,0.18409500899115985
933,0.474421459421216
51,0.22369674793764135
56,0.19321003429795167
178,0.24543185909227982
702,0.20817804859771313
353,0.20704708429985613
234,0.4528817535918
239,0.21078048314241316
341,0.22747673391784087
610,0.41680281912521744
891,0.1607858514952452
150,0.19147468776917176
574,0.23042587893039668
279,0.5944980036214288
52,0.2151400613197108
346,0.15816801726367824
546,0.3883010223695373
608,0.4504930331212806
694,0.7461181453023172
146,0.2738407676724334
459,0.26770241508066767
577,0.24986101689715307
585,1.1997878618612925
861,0.19144021297909805
446,0.28561160317299217
174,0.18721481801733328
712,0.434501636199289
825,0.18242638006015136
946,0.735857125273354
17,0.1872932711603106
79,0.18447204756927435
170,0.41920084406633984
209,0.18722667200729615
661,0.21719784554640795
236,0.1911167775937775
253,0.22197852180794758
675,0.41040593508186224
738,0.3889027477039466
276,0.24272756069135687
509,0.3314918209825403
592,0.26176116620265577
139,0.2972648627177554
246,0.13620179770886076
226,0.374762890035217
430,0.18835063346168293
453,0.25361966343093423
726,0.2679019646125744
817,0.16060605815221446
977,0.4417930134851032
242,0.2884115328855672
41,0.18609767559532298
907,0.1886329372224436
499,0.8316239721097187
28,0.22339740282166784
33,0.11841765199113095
88,0.2172442687722273
257,0.23383109271379135
384,0.24963852046076532
405,0.43679901788540454
248,0.289458348381988
208,0.14252138849110424
519,0.21347516604363692
138,0.23964597338045987
498,1.7040714401556423
637,0.39411851118625973
671,0.2343584995856787
866,0.21650023609010022
207,0.20900228162173326
511,0.48756333249560746
304,0.2536433442461607
307,0.3985341550184676
833,0.14011663582054398
865,0.2679019646125742
462,0.2134751660436369
813,0.7032187475441649
649,1.480248803356539
769,0.5055972103865615
235,0.4111250997173582
114,0.2080839549997065
599,0.35068767806049417
678,0.5427702333566278
742,0.28321933916971237
928,0.17300978930301342
434,0.14252138849110424
646,0.27340388784431946
714,1.2048524612283265
5,0.13224973582396404
794,0.15552221292874374
900,0.1445793195644719
1,0.1814940008868217
896,0.19772474691211156
404,0.4198517527058472
319,0.28132675702131144
901,0.3787936241870771
539,0.5885828249519479
153,0.22699022954107176
718,0.3211334217422666
96,0.14496600604724733
250,0.2117532991533621
377,0.10493262988223681
743,0.14210432608191376
859,0.25351123366407136
929,0.37919792178360995
328,0.3328067158677419
849,0.4011112862774381
890,0.3964501737073599
349,0.2984887099822917
375,0.40395446370055577
185,0.14252138849110424
632,0.3155591577304516
219,0.4032421526569645
368,0.37743795201279706
515,0.3720913924272618
944,0.8418773718984001
978,0.1849993031254708
623,0.38918942883210916
834,0.2410786893471589
214,0.3323764971813717
449,0.16553631670473373
461,0.33893126061467094
538,0.181505885293672
719,0.2990161917437923
419,0.18416067990142987
593,0.6032625793745596
816,0.19240195558775947
818,0.14949457692708548
556,0.24452663210767234
874,0.24471832392663742
252,0.31504843508264574
10,0.26376100147482584
423,0.1989470844778585
836,0.14827018239181586
945,0.20480359610768656
120,0.2051441160566932
485,0.23059203704694173
806,0.238080021679922
748,0.5578812475760275
89,0.23107990649571777
521,0.16353492367958808
550,0.18042324263318396
361,0.3271067252601145
644,0.27669089598020047
364,0.15953024048468475
537,0.31504843508264574
870,0.13795024208958537
452,0.32254871564708965
501,0.8316239721097188
356,0.17603000557195655
403,0.33932478748613476
741,0.12870056400102464
784,0.17341895683263114
871,0.1636468911106152
923,0.3758551382722774
975,0.2308605946643558
490,0.6360548606774933
197,0.2540525477685236
464,0.1618889429178023
128,0.26839095155107406
911,0.30818491359877254
697,0.5550248065987425
838,0.2640724422103139
497,0.2789561877003187
85,0.12918280719690273
106,0.16839199298989108
111,0.441793013485103
332,0.2447612959864368
815,0.23296225320192276
867,0.3879808677661537
575,0.2288944560787182
735,0.5007509494587714
301,0.16628852729956253
903,0.4413179981221061
548,0.6577738538108286
411,0.20017634573717236
177,0.18643055858291877
460,0.32955525602415836
797,0.3041020983807641
950,0.31463375473197613
179,0.2922487609692173
306,0.2750308810041619
441,0.4750483975983569
448,0.16624035067746104
557,0.22983420473452076
659,0.5353908730834417
563,0.22918616192889743
48,0.10985509030158339
67,0.18970841567426067
224,0.39043317466746313
673,0.2454839789752209
755,0.14023499464811598
953,0.14098142055330606
517,0.31835634423478587
142,0.2353204117069998
254,0.17683801553245526
481,0.3064495089968432
749,0.14216835562683452
761,0.38434683093149363
168,0.265536904201123
100,0.189045205464614
467,0.279845476797781
528,0.19808023923971324
247,0.14252138849110427
105,0.20304397006912647
131,0.5733078312650871
318,0.19498550092234374
850,0.2553358465450374
581,0.24154839547315812
451,0.3777400720668622
654,0.28243597036703333
800,0.15667338598718342
294,0.320568572297082
108,0.1465851124452803
218,0.3073664686522746
333,0.19988155620547163
339,0.33758104422345026
934,0.4066977876104851
44,0.15108169341911543
132,0.17936429032130283
309,0.3417881231303262
471,0.2794376666349656
611,0.31883271501448124
804,0.20568908305314224
947,0.23486844182958302
540,0.5885828249519479
392,0.8176060676280266
123,0.15886733462073038
552,0.2336785305254937
683,0.3728087965747723
746,0.32029820474208276
951,0.24447504048525243
127,0.27245676670613644
641,0.35108224808556654
345,0.2134751660436369
210,0.22805956722235537
590,0.7038338901129746
731,0.2689634685475174
205,0.4432575455120479
323,0.2990374392839957
352,0.14110472822503312
559,0.24738238385185285
225,0.21988517903115984
682,0.5253951845805062
220,0.24330307068494125
249,0.4549325531861349
381,0.20810758533341064
688,0.5399363975112023
795,0.1502042219037435
819,0.9844037679427993
822,0.2679019646125744
762,0.6003133691535383
383,0.5104789691605575
61,0.5405830535584788
303,0.23802656442369285
379,0.17718151567758478
940,0.19574182596218223
777,0.878670441999292
567,0.29259386296426104
580,0.22916699930058018
535,0.19993199211412993
192,0.1464727779990414
213,0.24605425185178473
337,0.4385721950514108
440,0.20221641681017857
573,0.2295252147550955
921,0.19730999169211333
473,0.18833771855800566
653,0.39850774957278207
454,0.28239571564938676
156,0.1390822519580073
841,0.1800600314519384
429,1.0148121878166452
587,0.5052111455638022
628,0.3452974066924137
846,0.14098572817156507
636,0.5984382330051873
160,0.24202629887162153
283,0.18959390266954493
715,0.8278671376990021
957,0.2808491191982502
941,0.9882625869979234
3,0.16678418397159292
863,0.15020798552873094
979,0.12400333412628223
576,0.26119251170266106
435,0.27541917103531655
206,0.22009865754616997
382,0.1881052484467054
478,0.3443883005240723
482,0.3704806746151942
618,0.31360335671994477
37,0.15651736587658055
101,0.1262425435687059
292,0.18493201504092024
431,0.14252138849110424
776,0.4719195640252328
83,0.22054208068013142
362,0.5634029056914197
491,1.2270370265460737
905,0.12054965462337484
919,0.2271030223793364
12,0.2768751772902903
295,0.17860240036989333
355,0.40302982481604804
952,0.25881362711484956
200,0.27877754131510946
141,0.13670183879679396
288,0.18222615381141458
543,0.12031892663910763
826,0.15956788579900738
855,0.46038017064944015
879,0.1302523828075495
942,0.1964589686127087
55,0.1390822519580073
544,0.2704686956383814
614,0.32064215994383166
922,0.1513676106903163
943,0.21840572175071438
373,0.20017634573717236
74,0.11668440554468058
872,0.11281866347030337
893,0.17102453850366603
280,0.31417557210285435
390,0.13620179770886073
664,0.3191189770955742
8,0.16909306395707138
334,0.2714418864824308
512,0.1802547326115258
668,0.2874355635855854
182,0.4627037846515025
658,0.5359733968543536
186,0.24447300508719866
910,0.25860313450029326
331,0.24455613626149575
710,0.7294995598877123
772,0.57411925199738
480,0.17423863573126444
792,0.1679950463739202
906,0.18713100013472386
171,0.3062902558585934
631,0.33186824663330977
747,0.5578812475760275
11,0.19620762165847083
49,0.15605126980074271
290,0.263139340346922
514,0.3870758094054053
591,0.14578748399676936
716,0.3802715814521389
803,0.15200765050713128
437,0.6490257843667128
775,0.4327023765111774
35,0.21028164200736432
560,0.23573776530862384
639,0.53110446101395
371,0.8767545894781074
507,0.8221729587128614
166,0.3762218188606446
468,0.14385780128942852
801,0.2432529208407779
260,0.23227869553243327
753,0.5578812475760275
740,0.5578812475760275
80,0.28851974404233655
622,0.3329652892409132
778,0.22651984798919905
774,0.49316049241071397
807,0.20364799996389435
321,0.35304803654741596
327,0.4143051550724133
380,0.17730672902613762
400,0.17573263223662225
785,0.26790196461257426
829,0.14383984576202052
750,0.25467697143015955
199,0.20260888599642007
477,0.3183427370153932
2,0.49040044549627954
269,0.21334719524602708
518,0.273279245425792
465,0.2382228109758678
66,0.24309898457273074
154,0.23073136809226574
265,0.21443601716339136
432,0.17565084445087778
520,0.24669511427722698
657,0.22656114017775236
884,0.3719586315355936
508,0.3979070033742888
162,0.2978477146428449
244,0.15707549736184914
344,0.23822281097586784
615,0.24300843009648848
689,0.2459275221236286
869,0.20650232563621615
954,0.14098142055330606
967,0.190452417732186
428,0.13253510531286317
525,0.20751763852065425
553,0.23379468867604447
433,0.13620179770886073
164,0.19396924913718172
503,0.4457074727291391
605,0.43059463141530613
821,0.15269115749891063
875,0.10660945555144292
931,0.21692087615122638
711,0.3781548202695288
176,0.3959791264345223
495,0.12191333048383803
360,0.3739911172963736
134,0.21828738380920903
245,0.41444819544578515
536,0.1958677154352298
971,0.22451065713889357
329,0.42237912722516924
504,0.6577738538108285
732,0.5007509494587714
645,0.5413301450676311
359,0.156570532461777
422,0.18585070324007114
634,0.3170887896295855
76,0.2719850313361356
426,0.11674314424555378
175,0.35077256866464573
565,0.343362913804228
606,0.4706645527290158
914,0.2339508566183331
233,0.16055662723962702
506,0.18954029360712363
684,0.47154440540705966
729,0.2086143381369957
827,0.2680763198164473
892,0.14259953718376647
745,0.5578812475760274
4,0.1518279027637548
163,0.21778919825169632
230,0.35224421524388977
549,0.11959569539005366
727,0.13258379014218413
898,0.2575641393412447
92,0.2950884966507323
391,0.8176060676280266
308,0.2855346052192571
810,0.19319357016155383
842,0.28540493927218946
899,0.14564154417403355
930,0.23816395938935997
604,0.5370372487099526
118,0.20463424065437555
763,0.6915724696008066
805,0.4167437891832336
524,0.12191333048383801
272,0.14860183951414532
568,0.22945888774437287
687,0.23305489023952816
765,0.3430698344427157
916,0.2899673638470969
13,0.2849230722285122
305,0.23260832339820897
652,0.5063689449140186
36,0.16716034443115022
75,0.3088559244334003
302,0.4591889473267569
603,0.6546904568560559
722,0.1945686492568286
172,0.429246115991635
613,0.3341014132976379
78,0.17977955983436178
408,0.6622898644706372
924,0.2204119596030627
973,0.23435583071688199
314,0.2134751660436369
780,0.14265036038054382
579,0.40138675607338126
672,0.2523384476798892
904,0.11260605288882959
955,0.3674746366721128
18,0.19487002336385642
125,0.19921803664318266
140,0.15164815808756946
298,0.1873288590872081
533,0.18278052986262305
679,0.31972440871732827
410,0.13620179770886073
289,0.3485012409570815
607,0.3820401750092445
670,0.32826779451598226
913,0.22872985130894224
69,0.5261329504609427
475,0.6011620513618259
14,0.3026282894821065
374,0.20733951768518685
860,0.2679019646125744
681,0.21765528766465733
594,0.2855515606413905
733,0.5007509494587714
935,0.6189335602507657
216,0.4372798309758564
286,0.295597481427671
598,0.20732118081457554
767,0.3861381665871712
840,0.4121371621676731
864,0.23455872264756739
583,0.23770267535924092
782,0.2668019477961968
791,0.5039724747268755
137,0.3121376488441903
173,0.1853369535613216
194,0.21357427373725846
505,0.4457074727291387
626,0.3390865551234268
692,0.47519247948808374
601,0.8246612781831199
21,0.08212613340237124
135,0.15308069275686978
238,0.2093951030749586
547,0.2835599285960987
809,0.3374480562845946
877,0.19649123507698796
881,0.16195506651011599
701,0.22813311247964346
59,0.16780289093037343
122,0.15537465014760332
129,0.2643301928006345
372,0.165578392292304
620,0.345809535165091
542,0.5966877220962925
335,0.08568277643371046
960,0.20295526010538445
651,0.9446351396769137
759,0.5302501796943551
310,0.21428169993394616
313,0.17079511686591647
493,0.397839271887816
868,0.21602480442297647
627,0.3539924694141463
393,0.14252138849110424
81,0.17125902776450008
165,0.1378543067980923
223,0.392770718751534
878,0.2291187069298654
15,0.20844861160822306
315,0.2382228109758678
180,0.21727947177457707
436,0.22942875156097547
438,0.27302231391961307
811,0.5193585989084106
195,0.3410729649322258
648,1.480248803356539
38,0.10559966879469927
82,0.13024847765484798
350,0.4488284259230877
472,0.22076031864644352
523,0.24452852274905373
609,0.40766546560265077
695,0.39878875830327026
133,0.1654004929552347
351,0.25572548899220604
723,0.2679019646125744
980,0.12935778115920316
97,0.8069458702469456
470,0.3066251442751908
663,0.514902872805961
30,0.1940400593596988
151,0.29281704691841554
708,0.3774719344710406
895,0.1958394918439194
42,0.23463282572442837
73,0.2548457115443895
582,0.24148510275223561
90,0.2383132793468713
159,0.2951574734444615
256,0.21958105110289
709,0.3173797128993834
851,0.2698431157599427
690,0.2736865510440802
457,0.2134751660436369
312,0.19999109281591967
338,0.45880405749701986
425,0.29177161318124367
445,0.394868924118999
685,0.25072412691211526
771,0.3032993123669868
680,0.32675342257553847
643,0.5413301450676311
597,0.15185173289270315
674,0.19022636045117097
764,0.14181433485685524
812,0.23557316580696702
297,0.13620179770886076
23,0.21459992733115482
117,0.23035859325418093
291,0.1798789618277053
783,0.27473236869216694
121,0.303217956785987
824,0.3100668038705446
46,0.18312009220929742
494,1.0558192312720285
284,0.19567481760775945
358,0.2879677495474009
217,0.35821813470479474
409,0.20900228162173326
20,0.0821261334023713
70,0.2008503428216551
479,0.2172470022812285
848,0.13867049983782878
616,0.37816179244385634
300,0.2548260730137297
99,0.5515979093248509
444,0.1379426428895917
510,0.2607908385109019
799,0.18824680865845758
937,0.4417930134851031
976,0.4417930134851033
617,0.4208359722795305
630,0.31823265376363113
676,0.5253951845805063
231,0.1642921936987801
387,0.2569463953312437
885,0.33549916066951846
483,0.6832292071119962
109,0.28766299282001395
354,0.2721598188531432
640,0.41381269519351027
660,0.5153893112859794
918,0.23145871342186916
770,0.25333970118063975
793,0.26780849179169447
832,0.12534799186889062
862,0.1890893934825626
60,0.34709434641867126
545,0.3701667598879515
189,0.2934486454932218
534,0.5489136434739355
578,0.22835399628332334
798,0.39074645913985506
873,0.2574755911340735
311,0.2134751660436369
566,0.23045600323560173
717,0.2815394851126636
721,0.26790196461257443
888,0.21221288879475972
969,0.2835038667020495
569,0.24148510275223561
633,0.33231469381181383
93,0.1378543067980923
40,0.23345369345583944
204,0.45801916670874987
251,0.32272932042651675
366,0.3577047211236644
666,0.31234580366239934
707,0.3587419131351062
259,0.20015678720680116
282,0.3707527149822071
285,0.306346722589322
647,0.8012561443641097
147,0.15726762856014415
887,0.2947611269723168
908,0.3808801882189647
787,0.1904051924041683
183,0.3741061375602613
522,0.3435123494281027
527,0.31504843508264574
725,0.1286849874635103
728,0.30027860694652236
837,0.13299132982768183
571,0.22773724734510947
240,0.1962193575493516
263,0.21550533053892146
396,0.14385780128942852
16,0.21259669429497413
917,0.2744974292991154
64,0.2143079978784036
612,0.6549918781865127
698,0.2497991803562288
281,0.3745338770772278
839,0.48993503719428894
336,0.571267600768915
91,0.1378543067980923
152,0.31417693393195617
317,0.2455635644335112
416,0.23923644919651216
584,0.22960782671932875
667,0.2602537691388425
788,0.20268732510961587
835,0.1271495212910917
357,0.5177362970237095
267,0.26855900367448177
398,0.20350478103989286
757,0.23891311293145479
808,0.27848705674267227
956,0.14098142055330606
261,0.23227869553243327
625,0.35829296194797866
949,0.1750655405638281
489,0.7030142351856146
45,0.12429133704496521
53,0.30034541856111474
148,0.2771838002504397
669,0.2658120277068545
972,0.13349931823118574
47,0.2298091169502121
531,0.27292151539827153
572,0.351183322379111
394,0.31504843508264574
619,0.3285661279026331
484,0.6149855510729851
169,0.23918098203163896
786,0.21417576078856285
751,0.5578812475760275
273,0.3857557745224721
758,0.19134804572337655
24,0.22315062560895052
456,0.3057309240898642
340,0.23247924056338165
458,0.2589656331949185
739,0.5578812475760274
211,0.2159554653286571
526,0.15241330753455037
469,0.19993199211412993
103,4.6316584118647635
927,3.2382310680678223
492,0.9359631068346754
102,2.0023911702078494
401,0.7459973711510224
655,0.5433570427617215
104,4.6316584118647635
